order_id,user_id,order_date,total_amount,status,shipping_address,used_coupon_code
945,932,2021-11-04 14:53:42,537300.0,COMPLETED,부산광역시 노원구 서초대가 6,
946,62,2025-06-05 23:22:44,844600.0,SHIPPED,경기도 홍성군 서초대34로 913 (성훈이이면),
947,354,2024-07-15 17:47:54,413700.0,COMPLETED,충청북도 청주시 흥덕구 영동대15거리 746 (정웅이김리),
948,710,2024-08-15 14:18:36,450200.0,COMPLETED,인천광역시 강서구 도산대가 305 (옥자김마을),SUMMER25
949,963,2024-07-22 10:18:21,323000.0,PENDING,경기도 구리시 서초대548길 395-80,
950,661,2022-08-09 05:40:52,1404300.0,COMPLETED,서울특별시 마포구 영동대길 631-93 (영환정마을),
951,779,2025-07-19 08:02:57,65500.0,COMPLETED,충청북도 인제군 개포로 지하810,NEW15
952,988,2022-04-15 09:41:59,682400.0,COMPLETED,대전광역시 강서구 테헤란871길 390,
953,37,2024-12-23 12:17:21,373500.0,COMPLETED,경상북도 천안시 서북구 도산대5가 882-54,SUMMER25
954,766,2025-03-28 06:41:19,153800.0,COMPLETED,경상북도 태백시 가락24로 339-71 (지영박최읍),
955,824,2025-05-13 00:43:34,462300.0,COMPLETED,충청북도 부천시 선릉거리 524-20,SUMMER25
956,827,2025-03-28 03:52:30,103600.0,SHIPPED,부산광역시 중랑구 개포로 995 (진호이읍),
957,369,2023-01-24 22:12:41,838200.0,COMPLETED,경상남도 영동군 테헤란426로 121 (주원오이마을),
958,539,2025-03-04 08:40:17,604700.0,COMPLETED,세종특별자치시 강남구 강남대로 125 (숙자김읍),
959,197,2025-07-06 12:24:26,91500.0,COMPLETED,전라북도 고양시 덕양구 잠실거리 573,
960,558,2024-04-07 08:13:01,1048300.0,COMPLETED,경상북도 동해시 서초대거리 460-99,NEW15
961,517,2025-03-06 05:03:09,319800.0,PENDING,인천광역시 영등포구 역삼로 83 (상호이면),SUMMER25
962,689,2022-04-09 20:00:45,986800.0,SHIPPED,경기도 가평군 봉은사로 619,
963,280,2023-10-28 13:13:49,222900.0,COMPLETED,대전광역시 강남구 도산대로 190 (주원유이마을),SUMMER25
964,401,2025-07-05 18:19:45,114500.0,CANCELLED,인천광역시 강서구 압구정길 405 (상현류마을),
965,155,2021-10-31 14:55:09,863200.0,COMPLETED,인천광역시 금천구 잠실가 734,
966,205,2025-04-28 13:55:58,781100.0,SHIPPED,강원도 천안시 서북구 오금가 210,SUMMER25
967,506,2023-03-29 17:44:31,458700.0,COMPLETED,제주특별자치도 음성군 강남대4가 지하319 (은영이김마을),
968,925,2023-05-29 15:29:26,299500.0,COMPLETED,울산광역시 마포구 도산대521로 8 (경수김김리),
969,21,2023-06-20 14:25:38,893000.0,COMPLETED,대구광역시 중구 영동대가 304 (예진최동),
970,314,2023-04-14 00:33:29,892400.0,COMPLETED,충청북도 고양시 일산서구 도산대529로 949-1 (지영이이읍),
971,849,2024-04-17 19:07:16,337800.0,COMPLETED,경기도 수원시 영동대537로 지하786,
972,850,2025-04-04 02:17:11,152800.0,COMPLETED,대전광역시 서초구 오금83거리 916-42,NEW15
973,772,2024-04-12 18:39:56,149300.0,COMPLETED,인천광역시 서초구 서초대28로 829-84,
974,105,2022-11-16 15:33:20,183300.0,COMPLETED,세종특별자치시 영등포구 논현33길 254 (예은문읍),
975,590,2023-09-21 04:47:21,507400.0,COMPLETED,경상남도 부천시 오정구 잠실466가 348-78 (정숙성동),NEW15
976,926,2024-01-02 17:45:37,908400.0,COMPLETED,충청북도 여주시 가락길 141 (준영이읍),
977,278,2022-12-31 22:33:57,167200.0,CANCELLED,서울특별시 영등포구 봉은사거리 925 (경숙김김리),
978,322,2025-06-01 23:18:45,1144100.0,COMPLETED,강원도 안산시 단원구 삼성01길 696-9 (미정이면),
979,507,2024-06-22 02:44:31,589000.0,COMPLETED,대전광역시 서구 영동대거리 942 (정남한우동),
980,569,2024-11-01 08:42:00,245400.0,CANCELLED,울산광역시 종로구 테헤란745로 701 (서현홍동),SUMMER25
981,307,2025-07-14 04:09:05,578700.0,COMPLETED,광주광역시 동작구 테헤란길 215-87 (정숙윤면),NEW15
982,867,2024-12-23 10:37:19,213000.0,COMPLETED,충청남도 성남시 분당구 양재천204가 564-43 (성민이읍),
983,238,2025-07-19 02:14:52,369600.0,COMPLETED,전라남도 원주시 압구정259거리 989 (명숙강이동),
984,373,2025-06-24 18:13:04,405100.0,COMPLETED,제주특별자치도 양평군 선릉02길 288-66 (지영서조리),
985,231,2025-05-09 04:47:20,1205400.0,COMPLETED,충청남도 고양시 일산서구 서초중앙78거리 6-61 (혜진김김마을),
986,36,2025-03-17 08:17:45,409200.0,SHIPPED,세종특별자치시 북구 백제고분로 382-17 (성호김동),
987,314,2025-05-08 11:20:32,786700.0,COMPLETED,대전광역시 구로구 석촌호수02길 354 (정호이마을),NEW15
988,292,2024-09-09 05:37:06,229800.0,COMPLETED,서울특별시 금천구 서초대29가 525-28,
989,943,2023-04-24 23:13:12,351200.0,COMPLETED,인천광역시 남구 영동대로 지하679,
990,648,2022-04-12 08:30:20,936100.0,COMPLETED,세종특별자치시 동구 잠실2로 387,SUMMER25
991,447,2025-07-02 17:14:14,529900.0,COMPLETED,대전광역시 광진구 석촌호수로 841-86,
992,528,2021-05-10 14:50:15,549000.0,PENDING,경기도 음성군 역삼가 309,
993,87,2025-05-19 05:10:06,330200.0,COMPLETED,세종특별자치시 중구 언주840길 956,
994,461,2025-01-27 13:03:25,682200.0,SHIPPED,경상남도 수원시 가락거리 759 (예원김읍),NEW15
995,142,2024-09-27 12:17:43,188100.0,PENDING,대구광역시 성동구 논현359거리 362-50 (예원최이면),
996,384,2021-09-20 20:10:13,568400.0,COMPLETED,광주광역시 송파구 석촌호수가 754-87 (경자이김동),NEW15
997,902,2024-04-02 01:59:01,346200.0,COMPLETED,서울특별시 중구 백제고분048로 33-32 (정숙지면),
998,510,2023-04-09 14:02:24,926000.0,PENDING,울산광역시 금천구 논현로 710 (민지이류면),NEW15
999,248,2020-08-30 14:42:28,114900.0,SHIPPED,세종특별자치시 중구 양재천가 732 (지원백마을),
1000,439,2025-07-22 12:22:28,427800.0,PENDING,경상남도 부여군 서초대8거리 319,
1001,163,2024-12-08 16:38:27,654600.0,COMPLETED,충청남도 홍천군 학동400가 469-68,SUMMER25
1002,835,2025-06-24 08:38:56,672400.0,PENDING,제주특별자치도 포천시 학동645로 553 (은주박리),
1003,65,2025-07-27 07:14:43,317800.0,COMPLETED,인천광역시 구로구 영동대07길 498-96,
1004,971,2024-11-29 00:14:27,180800.0,PENDING,경기도 단양군 강남대880로 982-32 (동현김리),
1005,792,2023-06-17 12:22:30,336000.0,COMPLETED,광주광역시 송파구 오금0길 지하868,
1006,530,2023-03-08 08:45:07,1042700.0,COMPLETED,세종특별자치시 마포구 가락725거리 997-15 (진호이송면),
1007,569,2024-06-10 18:15:24,413200.0,COMPLETED,울산광역시 강남구 개포길 545 (지원박신마을),
1008,292,2023-08-26 14:57:44,703300.0,COMPLETED,광주광역시 서초구 서초중앙가 166,
1009,265,2025-05-18 16:45:26,416400.0,COMPLETED,제주특별자치도 충주시 테헤란925가 840-98 (예은이면),
1010,612,2022-12-06 16:29:19,202000.0,COMPLETED,인천광역시 서구 봉은사581가 599-4 (영희박서읍),
1011,30,2025-04-02 06:10:10,772500.0,COMPLETED,인천광역시 동작구 선릉가 553-67,NEW15
1012,377,2025-03-16 22:18:18,52800.0,COMPLETED,전라북도 부천시 원미구 잠실거리 561 (지영송이동),SUMMER25
1013,336,2025-04-25 03:16:58,656300.0,PENDING,부산광역시 강동구 가락로 825 (현우양이마을),
1014,38,2025-07-11 18:52:25,100800.0,COMPLETED,전라남도 연천군 압구정12길 719-91,
1015,153,2025-06-05 02:34:24,594100.0,COMPLETED,충청남도 화성시 선릉길 506,
1016,467,2025-05-01 13:13:56,356400.0,COMPLETED,부산광역시 송파구 석촌호수83가 987-96,
1017,84,2024-12-05 16:39:48,493200.0,COMPLETED,세종특별자치시 금천구 반포대9가 203,
1018,921,2025-06-08 15:37:59,281600.0,SHIPPED,울산광역시 마포구 강남대길 799-53,
1019,854,2024-01-13 04:13:40,903900.0,COMPLETED,경상남도 시흥시 강남대길 227 (현주오박마을),
1020,146,2024-09-27 14:54:23,733300.0,PENDING,광주광역시 강북구 논현로 406,
1021,731,2022-09-05 14:21:58,678900.0,CANCELLED,울산광역시 관악구 서초중앙로 379-80 (시우박읍),
1022,582,2025-04-16 12:46:26,855400.0,CANCELLED,서울특별시 종로구 양재천779로 994 (예원김이마을),
1023,549,2025-03-01 09:01:54,494300.0,COMPLETED,경상북도 양양군 반포대거리 117-67,
1024,434,2024-07-20 11:18:33,459200.0,COMPLETED,광주광역시 강동구 도산대03길 750,
1025,617,2025-03-15 04:44:16,1373100.0,COMPLETED,세종특별자치시 구로구 오금854가 598-41 (정훈이면),SUMMER25
1026,762,2023-05-17 06:41:38,154500.0,PENDING,대구광역시 송파구 학동로 80,SUMMER25
1027,668,2024-01-02 16:36:15,183300.0,COMPLETED,충청남도 화천군 오금거리 지하121,
1028,311,2023-10-15 14:37:00,562400.0,PENDING,서울특별시 중구 석촌호수3거리 41 (옥순박마을),SUMMER25
1029,283,2022-03-26 23:51:58,456400.0,PENDING,광주광역시 금천구 백제고분15길 364-52,SUMMER25
1030,865,2025-07-28 16:26:05,354700.0,COMPLETED,서울특별시 동작구 개포가 848,
1031,117,2024-06-16 19:27:31,1061200.0,COMPLETED,강원도 성남시 수정구 백제고분104로 지하747,SUMMER25
1032,978,2025-05-05 10:25:34,274200.0,CANCELLED,전라남도 당진시 영동대거리 912 (은지김면),
1033,114,2024-03-04 00:04:37,688300.0,COMPLETED,부산광역시 강서구 서초중앙232거리 189 (수민이읍),
1034,242,2024-06-25 14:59:19,198500.0,PENDING,경기도 군포시 선릉로 577 (영환최박리),SUMMER25
1035,680,2023-06-12 23:10:20,400400.0,SHIPPED,충청남도 청주시 흥덕구 백제고분60로 314 (혜진김황동),
1036,56,2021-12-26 05:00:30,286200.0,PENDING,경기도 인제군 역삼길 697 (민석김윤리),SUMMER25
1037,666,2023-02-08 03:49:15,924000.0,COMPLETED,세종특별자치시 동구 역삼거리 817 (하은김마을),
1038,958,2022-06-21 14:35:58,928000.0,SHIPPED,인천광역시 동작구 압구정로 지하879 (광수구리),
1039,403,2025-04-27 20:55:11,724300.0,COMPLETED,울산광역시 구로구 역삼길 7 (광수권윤읍),
1040,740,2023-12-30 21:11:16,1061700.0,SHIPPED,세종특별자치시 종로구 오금길 611 (영식홍이동),
1041,760,2025-07-28 02:02:18,1303100.0,SHIPPED,제주특별자치도 공주시 언주거리 23-85 (정남배유마을),
1042,729,2024-01-16 11:03:42,191200.0,COMPLETED,인천광역시 양천구 언주거리 777-33 (명자김김면),
1043,472,2023-06-02 01:58:47,423900.0,COMPLETED,충청남도 횡성군 역삼6로 989-8,
1044,929,2024-07-21 02:49:28,403700.0,SHIPPED,강원도 시흥시 압구정64거리 지하191 (영희이리),
1045,237,2021-09-27 09:46:39,277200.0,PENDING,울산광역시 성동구 봉은사44로 322-28,SUMMER25
1046,805,2025-01-10 15:55:31,175600.0,COMPLETED,서울특별시 강남구 역삼107길 630,SUMMER25
1047,975,2024-07-27 19:29:09,917700.0,CANCELLED,세종특별자치시 중랑구 반포대길 72-18,
1048,325,2025-07-28 08:38:20,392000.0,SHIPPED,강원도 양주시 학동24길 지하979,
1049,451,2025-06-17 18:29:26,284700.0,COMPLETED,충청남도 예산군 서초중앙거리 548-89 (민지이윤읍),
1050,428,2024-01-15 02:19:40,606800.0,COMPLETED,경기도 옥천군 반포대43길 324-85,
1051,524,2025-02-08 18:09:16,401800.0,SHIPPED,세종특별자치시 도봉구 서초대거리 지하956,
1052,880,2024-02-05 22:22:28,545400.0,COMPLETED,세종특별자치시 서구 강남대082가 511 (수진김읍),
1053,435,2023-09-09 14:27:40,109800.0,COMPLETED,강원도 고양시 일산서구 가락가 64-78,
1054,213,2024-01-25 16:25:55,103000.0,COMPLETED,세종특별자치시 중랑구 논현거리 820,
1055,881,2022-09-30 02:41:09,213900.0,COMPLETED,강원도 철원군 서초중앙가 232-57 (아름신양읍),NEW15
1056,728,2023-06-14 22:25:09,1280700.0,COMPLETED,충청북도 과천시 개포가 450 (준영박읍),SUMMER25
1057,309,2022-05-03 03:38:39,513700.0,COMPLETED,대전광역시 광진구 석촌호수로 980-12,
1058,695,2025-04-24 23:32:51,462600.0,COMPLETED,대구광역시 성동구 석촌호수304가 3-86 (진호김면),
1059,121,2025-06-22 10:38:14,48600.0,SHIPPED,충청북도 의정부시 역삼길 772,
1060,710,2024-12-28 12:05:46,784900.0,COMPLETED,경상남도 홍천군 테헤란395가 761-24 (성민김리),
1061,730,2022-10-16 17:51:14,161000.0,COMPLETED,강원도 용인시 처인구 테헤란로 62-34 (숙자김이마을),SUMMER25
1062,263,2025-02-05 16:06:50,598300.0,SHIPPED,광주광역시 송파구 가락05가 619,
1063,893,2023-04-10 20:25:23,454300.0,COMPLETED,전라북도 평택시 선릉길 861-48 (건우류김동),
1064,822,2023-05-02 00:36:44,1463800.0,COMPLETED,서울특별시 강동구 잠실7로 지하513,
1065,716,2025-01-05 18:40:59,388800.0,PENDING,충청북도 고양시 덕양구 오금34로 414-67,SUMMER25
1066,510,2025-07-03 13:29:17,442100.0,COMPLETED,서울특별시 성동구 개포거리 549 (시우장동),
1067,647,2021-11-01 15:31:20,465300.0,COMPLETED,울산광역시 마포구 언주로 890-78,
1068,498,2023-11-03 01:14:09,131700.0,COMPLETED,경상북도 시흥시 테헤란가 647-19,
1069,77,2025-04-15 14:01:46,251200.0,COMPLETED,제주특별자치도 괴산군 학동9거리 335-37,
1070,106,2024-08-01 12:22:33,556600.0,SHIPPED,세종특별자치시 마포구 역삼61길 893-27,
1071,455,2025-06-30 21:52:59,1525800.0,SHIPPED,전라남도 안양시 만안구 서초중앙565길 201-52 (미숙고노동),
1072,879,2024-04-16 15:16:45,592800.0,COMPLETED,세종특별자치시 북구 오금2거리 484-33,
1073,905,2022-12-12 00:58:10,583500.0,COMPLETED,전라남도 청주시 청원구 학동거리 399,NEW15
1074,396,2023-01-23 08:59:40,463200.0,COMPLETED,충청남도 고양시 일산서구 테헤란거리 137,
1075,241,2025-01-21 00:50:42,445000.0,SHIPPED,세종특별자치시 종로구 서초대가 지하943 (정숙서동),NEW15
1076,791,2022-07-31 05:27:52,161000.0,COMPLETED,대구광역시 은평구 학동거리 171-51,
1077,259,2024-09-19 09:21:32,684300.0,COMPLETED,대구광역시 서초구 언주로 619,NEW15
1078,723,2023-06-26 15:18:15,176100.0,CANCELLED,울산광역시 은평구 선릉로 지하494,
1079,817,2024-10-10 11:34:33,1013400.0,COMPLETED,제주특별자치도 고양시 일산동구 가락가 527,
1080,269,2023-02-10 06:45:03,154600.0,PENDING,부산광역시 강동구 선릉거리 지하218 (민서이마을),
1081,487,2023-07-23 18:59:43,173600.0,COMPLETED,세종특별자치시 양천구 언주거리 지하305 (미정김리),
1082,225,2022-07-07 18:42:38,1130200.0,COMPLETED,부산광역시 송파구 선릉8거리 851 (예진김동),
1083,257,2023-10-31 19:30:25,461200.0,COMPLETED,세종특별자치시 금천구 논현81가 310 (동현박김면),
1084,899,2025-07-03 11:31:16,633700.0,COMPLETED,인천광역시 성동구 오금957길 524,SUMMER25
1085,206,2025-07-07 05:27:39,443800.0,SHIPPED,경상남도 성남시 수정구 역삼37로 921,SUMMER25
1086,136,2024-09-21 20:10:20,122800.0,COMPLETED,경상남도 부천시 소사구 삼성2거리 지하487,
1087,580,2024-11-02 20:22:06,528400.0,COMPLETED,충청남도 춘천시 강남대길 930 (수민홍이동),SUMMER25
1088,346,2023-11-19 02:54:14,1117300.0,COMPLETED,부산광역시 금천구 도산대9거리 509-7 (춘자안박리),
1089,806,2025-01-07 11:21:03,499400.0,COMPLETED,울산광역시 강서구 테헤란7길 397-81,NEW15
1090,431,2024-02-27 22:55:59,384500.0,SHIPPED,서울특별시 은평구 백제고분523로 749 (명숙이마을),
1091,269,2023-04-03 17:05:29,576200.0,PENDING,충청북도 횡성군 잠실가 436,NEW15
1092,299,2020-08-28 01:22:08,927600.0,COMPLETED,서울특별시 서대문구 강남대10가 181-53,
1093,761,2025-04-06 12:55:33,1336800.0,SHIPPED,서울특별시 강동구 선릉60로 398-76 (영일김장면),
1094,549,2025-05-05 10:42:01,367900.0,CANCELLED,울산광역시 마포구 서초중앙740길 31,
1095,945,2024-08-16 18:13:56,456400.0,COMPLETED,충청남도 오산시 반포대가 907-62 (미숙이리),
1096,163,2024-12-26 12:35:21,114900.0,COMPLETED,충청북도 태백시 양재천7가 685 (영환김임마을),SUMMER25
1097,241,2025-01-28 23:29:13,334400.0,COMPLETED,충청남도 고성군 봉은사979로 822,
1098,708,2024-08-30 15:43:13,681600.0,COMPLETED,충청북도 용인시 처인구 오금길 9,
1099,338,2023-05-26 14:19:57,39900.0,COMPLETED,제주특별자치도 성남시 수정구 학동5로 361 (병철박리),
1100,994,2023-12-10 14:56:33,588500.0,SHIPPED,충청남도 동해시 도산대05로 106-15 (영길강읍),
1101,993,2025-05-29 23:12:34,713000.0,CANCELLED,부산광역시 금천구 논현길 243 (순옥권면),
1102,757,2023-12-16 03:52:15,120800.0,CANCELLED,부산광역시 서대문구 백제고분거리 127-23,NEW15
1103,25,2024-07-09 19:13:04,1666500.0,COMPLETED,전라북도 영월군 오금가 434 (정숙이진읍),SUMMER25
1104,659,2025-07-26 06:05:57,319800.0,COMPLETED,경상남도 원주시 테헤란로 164-25,NEW15
1105,901,2024-10-17 01:29:52,487100.0,COMPLETED,세종특별자치시 관악구 압구정49거리 286 (정호김김동),
1106,208,2022-04-20 10:43:27,485200.0,COMPLETED,울산광역시 남구 개포가 438,NEW15
1107,806,2025-03-19 19:32:01,861300.0,COMPLETED,서울특별시 성북구 반포대6거리 955,SUMMER25
1108,992,2024-10-12 03:57:58,142000.0,SHIPPED,인천광역시 동구 테헤란099가 413-71,
1109,954,2024-10-01 19:02:00,618300.0,PENDING,대전광역시 중랑구 강남대07가 147-40,NEW15
1110,669,2025-02-03 16:18:10,173700.0,PENDING,경상남도 화성시 테헤란68로 438-51,
1111,376,2023-09-16 18:44:03,283600.0,COMPLETED,세종특별자치시 은평구 도산대83가 311,
1112,794,2024-10-29 22:22:30,107800.0,COMPLETED,경상남도 영동군 테헤란가 937-10 (성민김강면),
1113,131,2024-05-28 02:35:33,824600.0,SHIPPED,전라북도 서천군 석촌호수70로 314-82,
1114,468,2025-04-23 12:52:37,576100.0,SHIPPED,대구광역시 도봉구 봉은사길 271,
1115,865,2023-08-24 07:38:24,273300.0,COMPLETED,전라북도 시흥시 언주길 569-98 (영길이김읍),
1116,447,2025-06-06 20:26:15,262000.0,COMPLETED,경상남도 청양군 봉은사152로 660-3,
1117,612,2022-03-05 13:26:24,738300.0,COMPLETED,인천광역시 중구 압구정가 204,SUMMER25
1118,239,2024-01-10 06:24:39,362800.0,COMPLETED,인천광역시 마포구 영동대로 500,
1119,560,2023-12-27 19:02:01,559200.0,COMPLETED,충청남도 성남시 분당구 오금길 641-89 (우진김마을),
1120,140,2025-08-05 04:53:12,630300.0,COMPLETED,세종특별자치시 중구 봉은사길 825-52 (진우강박리),
1121,661,2023-04-14 08:26:22,427800.0,SHIPPED,울산광역시 남구 잠실5길 999-11,NEW15
1122,771,2024-07-28 01:35:25,924300.0,COMPLETED,대전광역시 동작구 석촌호수로 466,
1123,634,2025-06-18 22:37:27,1032300.0,COMPLETED,제주특별자치도 횡성군 봉은사가 지하981,NEW15
1124,91,2025-05-25 04:07:06,150200.0,COMPLETED,전라북도 용인시 서초대255로 818 (지영최마을),
1125,173,2022-05-16 07:16:33,656500.0,COMPLETED,세종특별자치시 서초구 서초대22가 295 (아름서리),
1126,516,2024-09-04 14:43:17,1114000.0,COMPLETED,전라남도 고양시 덕양구 서초대로 760-77,SUMMER25
1127,357,2025-07-14 03:02:02,996600.0,COMPLETED,광주광역시 강남구 서초대가 657 (보람백류읍),
1128,740,2024-01-20 18:54:31,175600.0,COMPLETED,경상북도 안양시 만안구 선릉2로 144,
1129,917,2024-03-06 22:45:15,167100.0,COMPLETED,경기도 성남시 서초중앙0로 695-61,
1130,191,2024-02-09 09:58:09,742800.0,COMPLETED,경기도 수원시 장안구 도산대2길 312-5 (광수박리),SUMMER25
1131,362,2024-10-01 21:40:22,212300.0,SHIPPED,광주광역시 서구 논현거리 393,
1132,959,2024-02-17 23:40:35,594400.0,COMPLETED,충청남도 보은군 개포704로 517,
1133,435,2022-12-25 14:30:34,53400.0,COMPLETED,충청북도 보은군 오금로 879-40 (정자이곽면),
1134,304,2024-01-04 22:09:35,213200.0,COMPLETED,세종특별자치시 강북구 서초중앙거리 58-19,NEW15
1135,939,2025-04-18 19:21:10,902700.0,COMPLETED,강원도 평창군 언주길 83,
1136,734,2022-07-19 00:56:02,195500.0,COMPLETED,경기도 화성시 학동거리 926-62,
1137,862,2025-07-05 19:03:54,371300.0,PENDING,충청북도 단양군 삼성456로 지하483 (명숙김고리),
1138,89,2025-05-11 13:24:00,518400.0,COMPLETED,경상남도 광명시 강남대길 235 (성훈안마을),
1139,364,2024-11-26 10:53:01,737800.0,COMPLETED,대전광역시 동대문구 개포081가 989-91 (민석안김면),
1140,466,2023-11-21 03:35:50,181200.0,CANCELLED,대전광역시 서구 학동5가 326,
1141,429,2025-04-02 20:45:39,450600.0,PENDING,충청북도 파주시 영동대길 714-92 (현준오읍),
1142,152,2024-07-24 06:45:27,361200.0,COMPLETED,광주광역시 서구 영동대거리 859-76 (예진김이읍),
1143,509,2024-05-19 00:54:45,546800.0,COMPLETED,제주특별자치도 아산시 역삼가 416 (영숙김조동),
1144,358,2024-12-20 13:20:10,745600.0,COMPLETED,전라북도 연천군 학동길 26-75 (광수안마을),
1145,407,2025-06-25 07:12:44,61100.0,COMPLETED,인천광역시 광진구 개포5가 438-9 (정호윤동),
1146,698,2025-01-26 12:15:55,391600.0,COMPLETED,광주광역시 동구 서초중앙가 936 (준영이이읍),NEW15
1147,476,2025-01-12 03:51:28,150000.0,COMPLETED,제주특별자치도 강릉시 압구정407거리 134,NEW15
1148,662,2024-04-10 23:13:28,531400.0,COMPLETED,세종특별자치시 동작구 반포대거리 72 (지우최동),
1149,522,2021-10-18 20:04:33,75000.0,PENDING,인천광역시 마포구 반포대가 861,
1150,933,2025-07-01 09:51:02,97800.0,SHIPPED,광주광역시 양천구 논현길 93 (영미권심마을),SUMMER25
1151,783,2022-07-03 11:07:59,393000.0,COMPLETED,울산광역시 도봉구 봉은사29거리 435-53,
1152,696,2024-02-08 20:43:02,287600.0,COMPLETED,경상남도 하남시 역삼가 471,
1153,894,2020-06-01 00:12:55,714800.0,CANCELLED,서울특별시 강북구 선릉거리 292 (지혜최황마을),SUMMER25
1154,591,2024-02-24 19:06:41,106300.0,CANCELLED,광주광역시 강동구 영동대거리 644-59,
1155,376,2022-12-22 10:47:44,628100.0,COMPLETED,강원도 용인시 수지구 잠실로 104,
1156,29,2025-07-09 11:34:08,341100.0,COMPLETED,부산광역시 남구 학동길 105-56,NEW15
1157,32,2024-07-13 19:36:18,401000.0,COMPLETED,충청북도 안양시 도산대길 지하733 (영숙최양마을),NEW15
1158,119,2025-07-04 12:37:11,1216000.0,COMPLETED,충청북도 공주시 개포거리 43 (정희강이면),SUMMER25
1159,779,2025-07-20 10:41:26,1189100.0,COMPLETED,경상북도 광명시 서초대18로 22 (예지배리),SUMMER25
1160,887,2025-08-01 16:10:42,412200.0,COMPLETED,전라남도 양구군 학동036길 973 (재현황동),NEW15
1161,373,2025-04-14 11:43:34,801700.0,PENDING,울산광역시 강동구 개포로 458 (예준류김리),
1162,22,2025-07-10 22:09:52,231800.0,COMPLETED,서울특별시 동대문구 반포대3길 966,
1163,21,2024-08-22 08:22:50,489600.0,COMPLETED,광주광역시 성북구 백제고분488길 481 (하은박김면),
1164,475,2020-09-18 04:19:06,207300.0,PENDING,울산광역시 동구 논현로 197-29 (광수배동),
1165,235,2023-05-07 05:04:29,383300.0,COMPLETED,경기도 성남시 분당구 학동거리 지하735 (경희차오읍),
1166,196,2022-07-16 04:06:03,321400.0,SHIPPED,제주특별자치도 성남시 수정구 압구정96길 829,NEW15
1167,882,2023-08-23 01:11:33,641500.0,COMPLETED,광주광역시 송파구 논현6길 720,NEW15
1168,719,2024-11-03 08:25:24,97800.0,PENDING,제주특별자치도 괴산군 반포대길 498-50 (순옥김전마을),
1169,774,2025-02-16 18:57:30,630500.0,PENDING,대전광역시 송파구 개포거리 77-19,NEW15
1170,270,2024-12-02 04:50:01,1045700.0,COMPLETED,전라북도 여주시 선릉로 455 (현숙고장리),SUMMER25
1171,861,2024-06-14 18:46:21,1080400.0,COMPLETED,세종특별자치시 북구 가락50로 40 (현숙나리),NEW15
1172,160,2024-10-26 12:24:31,171200.0,SHIPPED,충청북도 의왕시 역삼길 550,
1173,629,2024-06-26 01:43:53,61400.0,PENDING,강원도 고양시 서초대가 140 (은주송동),
1174,272,2023-05-03 16:00:35,559700.0,SHIPPED,대구광역시 송파구 잠실742거리 804-20 (미숙한김마을),SUMMER25
1175,102,2023-05-20 19:49:19,557700.0,COMPLETED,충청남도 성남시 분당구 봉은사84로 592-20,
1176,765,2025-06-17 21:07:26,139800.0,COMPLETED,울산광역시 강동구 언주거리 97,
1177,562,2025-07-18 14:29:29,442500.0,COMPLETED,경상북도 철원군 양재천5길 902-3,
1178,809,2022-11-15 12:13:29,727900.0,COMPLETED,전라남도 청주시 서원구 도산대로 462-36 (현준한김면),
1179,799,2023-09-01 09:45:35,531800.0,COMPLETED,제주특별자치도 금산군 봉은사531가 985-4 (민수박이리),SUMMER25
1180,232,2022-11-10 09:05:57,688500.0,COMPLETED,경기도 양주시 영동대로 78 (지연성읍),
1181,873,2025-05-26 19:50:17,304200.0,SHIPPED,전라북도 부여군 언주9거리 423 (동현박동),SUMMER25
1182,777,2025-06-08 22:51:54,649800.0,COMPLETED,광주광역시 중랑구 반포대371거리 713 (광수한면),
1183,466,2025-01-05 02:36:33,668400.0,COMPLETED,인천광역시 은평구 영동대3가 179 (정남박리),
1184,426,2024-08-27 15:33:09,1104400.0,COMPLETED,세종특별자치시 성북구 학동830가 579-1 (서영황송리),
1185,300,2024-08-09 02:39:17,778800.0,COMPLETED,세종특별자치시 광진구 논현9로 763-32 (민석김동),
1186,649,2025-05-23 14:10:01,223700.0,SHIPPED,강원도 홍천군 서초중앙5거리 지하588,
1187,267,2022-11-12 02:38:28,382600.0,COMPLETED,서울특별시 성동구 테헤란로 921 (채원윤송리),
1188,756,2025-03-25 01:28:02,743200.0,COMPLETED,서울특별시 서구 강남대로 701-7,
1189,356,2021-07-25 04:48:04,816400.0,SHIPPED,경기도 청주시 서원구 개포8거리 301-54 (중수김윤마을),
1190,616,2025-08-03 18:59:52,520600.0,COMPLETED,대전광역시 성동구 도산대길 지하153,SUMMER25
1191,978,2023-04-15 01:06:00,421500.0,SHIPPED,인천광역시 용산구 선릉289가 666-63 (건우배이읍),
1192,257,2022-12-06 12:59:58,1018500.0,COMPLETED,대구광역시 구로구 서초중앙557가 262-33,
1193,247,2023-10-21 06:17:39,335200.0,SHIPPED,부산광역시 금천구 잠실73로 642-37,SUMMER25
1194,585,2025-07-03 22:12:12,710000.0,COMPLETED,경상북도 괴산군 양재천가 90-89,
1195,841,2024-04-03 15:53:13,191200.0,COMPLETED,제주특별자치도 부천시 소사구 봉은사거리 818-91 (병철윤이읍),SUMMER25
1196,2,2023-05-24 18:11:40,913900.0,COMPLETED,경기도 김포시 오금93로 100,SUMMER25
1197,380,2021-02-07 12:36:44,73300.0,COMPLETED,전라남도 청양군 압구정18길 684-62,
